family,session,distance,horizon,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
ORH5,2026-06-29,0.50,15,3,0,1,0,2,0,0.00,33.33,0.00,66.67,0.00,0,0.320000000000,0.460000000000,0.320000000000,0.460000000000,0,,0,0,
ORH5,2026-06-29,0.50,30,3,1,2,0,0,0,33.33,66.67,0.00,0.00,0.00,0,0.508000000000,1.135000000000,0.508000000000,1.135000000000,0,0.00,0,0,
ORH5,2026-06-29,1.00,5,3,0,0,0,3,0,0.00,0.00,0.00,100.00,0.00,0,0.160000000000,0.370000000000,0.230000000000,0.370000000000,0,,0,0,
ORH5,2026-06-29,1.00,15,3,0,1,0,2,0,0.00,33.33,0.00,66.67,0.00,0,0.320000000000,0.460000000000,0.320000000000,0.460000000000,0,,0,0,
ORH5,2026-06-29,1.00,30,3,0,2,0,1,0,0.00,66.67,0.00,33.33,0.00,0,0.508000000000,1.135000000000,0.508000000000,1.135000000000,0,,0,0,
ORH5,2026-06-30,0.25,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.570000000000,0.080000000000,0.860000000000,0.120000000000,0,,0,0,
ORH5,2026-06-30,0.25,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.740000000000,0.340000000000,0.860000000000,0.340000000000,0,,0,0,
ORH5,2026-06-30,0.25,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.740000000000,2.560000000000,0.860000000000,2.560000000000,0,,0,0,
ORH5,2026-06-30,0.50,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.570000000000,0.080000000000,0.860000000000,0.120000000000,0,,0,0,
ORH5,2026-06-30,0.50,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.740000000000,0.340000000000,0.860000000000,0.340000000000,0,,0,0,
ORH5,2026-06-30,0.50,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.740000000000,2.560000000000,0.860000000000,2.560000000000,0,,0,0,
ORH5,2026-06-30,1.00,5,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.570000000000,0.080000000000,0.860000000000,0.120000000000,0,,0,0,
ORH5,2026-06-30,1.00,15,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.740000000000,0.340000000000,0.860000000000,0.340000000000,0,,0,0,
ORH5,2026-06-30,1.00,30,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.740000000000,2.560000000000,0.860000000000,2.560000000000,0,,0,0,
ORH5,2026-07-01,0.25,5,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,1,0.580000000000,0.225000000000,0.635050000000,0.235000000000,0,0.00,0,0,
ORH5,2026-07-01,0.25,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,1,0.580000000000,0.855000000000,0.635050000000,0.865000000000,0,0.00,0,0,
ORH5,2026-07-01,0.25,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,1,0.580000000000,0.920000000000,0.635050000000,0.930000000000,0,0.00,0,0,
ORH5,2026-07-01,0.50,5,2,0,0,1,1,0,0.00,0.00,50.00,50.00,0.00,1,0.580000000000,0.225000000000,0.635050000000,0.235000000000,0,,0,0,
ORH5,2026-07-01,0.50,15,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,1,0.580000000000,0.855000000000,0.635050000000,0.865000000000,0,,0,0,
ORH5,2026-07-01,0.50,30,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,1,0.580000000000,0.920000000000,0.635050000000,0.930000000000,0,,0,0,
ORH5,2026-07-01,1.00,5,2,0,0,0,1,1,0.00,0.00,0.00,50.00,50.00,1,0.580000000000,0.225000000000,0.635050000000,0.235000000000,0,,0,0,
ORH5,2026-07-01,1.00,15,2,0,1,0,0,1,0.00,50.00,0.00,0.00,50.00,1,0.580000000000,0.855000000000,0.635050000000,0.865000000000,0,,0,0,
ORH5,2026-07-01,1.00,30,2,0,1,0,0,1,0.00,50.00,0.00,0.00,50.00,1,0.580000000000,0.920000000000,0.635050000000,0.930000000000,0,,0,0,
ORH5,2026-07-02,0.25,5,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.625000000000,0.820000000000,0.735000000000,0.820000000000,0,,0,0,
ORH5,2026-07-02,0.25,15,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.695000000000,1.688100000000,0.735000000000,1.688100000000,0,,0,0,
ORH5,2026-07-02,0.25,30,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.695000000000,2.615000000000,0.735000000000,2.615000000000,0,,0,0,
ORH5,2026-07-02,0.50,5,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.625000000000,0.820000000000,0.735000000000,0.820000000000,1,100.00,1,0,60
ORH5,2026-07-02,0.50,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.695000000000,1.688100000000,0.735000000000,1.688100000000,1,100.00,1,0,60
ORH5,2026-07-02,0.50,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.695000000000,2.615000000000,0.735000000000,2.615000000000,1,100.00,1,0,60
ORH5,2026-07-02,1.00,5,2,0,1,0,1,0,0.00,50.00,0.00,50.00,0.00,0,0.625000000000,0.820000000000,0.735000000000,0.820000000000,0,,0,0,
ORH5,2026-07-02,1.00,15,2,0,2,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.695000000000,1.688100000000,0.735000000000,1.688100000000,0,,0,0,
ORH5,2026-07-02,1.00,30,2,0,2,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.695000000000,2.615000000000,0.735000000000,2.615000000000,0,,0,0,
ORH5,2026-07-06,0.25,5,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.765000000000,0.212500000000,0.840000000000,0.240000000000,0,,0,0,
ORH5,2026-07-06,0.25,15,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.905000000000,0.342500000000,0.980000000000,0.370000000000,0,,0,0,
ORH5,2026-07-06,0.25,30,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.950000000000,0.342500000000,0.980000000000,0.370000000000,0,,0,0,
ORH5,2026-07-06,0.50,5,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,0.765000000000,0.212500000000,0.840000000000,0.240000000000,0,0.00,0,0,
ORH5,2026-07-06,0.50,15,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,0.905000000000,0.342500000000,0.980000000000,0.370000000000,0,0.00,0,0,
ORH5,2026-07-06,0.50,30,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,0.950000000000,0.342500000000,0.980000000000,0.370000000000,0,0.00,0,0,
ORH5,2026-07-06,1.00,5,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,0.765000000000,0.212500000000,0.840000000000,0.240000000000,0,0.00,0,0,
ORH5,2026-07-06,1.00,15,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,0.905000000000,0.342500000000,0.980000000000,0.370000000000,0,0.00,0,0,
ORH5,2026-07-06,1.00,30,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,0.950000000000,0.342500000000,0.980000000000,0.370000000000,0,0.00,0,0,
ORH5,2026-07-07,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-07,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,2026-07-08,0.25,5,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,0.370000000000,0.150000000000,0.530000000000,0.150000000000,0,0.00,0,0,
ORH5,2026-07-08,0.25,15,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,0.750000000000,0.510000000000,1.210000000000,0.510000000000,0,0.00,0,0,
ORH5,2026-07-08,0.25,30,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,0.870000000000,0.650000000000,1.210000000000,0.650000000000,0,0.00,0,0,
ORH5,2026-07-08,0.50,5,5,1,1,2,1,0,20.00,20.00,40.00,20.00,0.00,0,0.370000000000,0.150000000000,0.530000000000,0.150000000000,0,0.00,0,0,
ORH5,2026-07-08,0.50,15,5,2,1,2,0,0,40.00,20.00,40.00,0.00,0.00,0,0.750000000000,0.510000000000,1.210000000000,0.510000000000,0,0.00,0,0,
ORH5,2026-07-08,0.50,30,5,2,1,2,0,0,40.00,20.00,40.00,0.00,0.00,0,0.870000000000,0.650000000000,1.210000000000,0.650000000000,0,0.00,0,0,
ORH5,2026-07-08,1.00,5,5,0,1,1,3,0,0.00,20.00,20.00,60.00,0.00,0,0.370000000000,0.150000000000,0.530000000000,0.150000000000,0,,0,0,
ORH5,2026-07-08,1.00,15,5,2,1,1,1,0,40.00,20.00,20.00,20.00,0.00,0,0.750000000000,0.510000000000,1.210000000000,0.510000000000,0,0.00,0,0,
ORH5,2026-07-08,1.00,30,5,2,1,1,1,0,40.00,20.00,20.00,20.00,0.00,0,0.870000000000,0.650000000000,1.210000000000,0.650000000000,0,0.00,0,0,
ORH5,2026-07-09,0.25,5,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,0.310000000000,0.858000000000,0.400000000000,0.858000000000,0,,0,0,
ORH5,2026-07-09,0.25,15,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,0.310000000000,1.260000000000,0.400000000000,1.260000000000,0,,0,0,
ORH5,2026-07-09,0.25,30,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,0.980000000000,1.730000000000,0.980000000000,1.730000000000,0,,0,0,
ORH5,2026-07-09,0.50,5,3,1,2,0,0,0,33.33,66.67,0.00,0.00,0.00,0,0.310000000000,0.858000000000,0.400000000000,0.858000000000,0,0.00,0,0,
ORH5,2026-07-09,0.50,15,3,1,2,0,0,0,33.33,66.67,0.00,0.00,0.00,0,0.310000000000,1.260000000000,0.400000000000,1.260000000000,0,0.00,0,0,
ORH5,2026-07-09,0.50,30,3,1,2,0,0,0,33.33,66.67,0.00,0.00,0.00,0,0.980000000000,1.730000000000,0.980000000000,1.730000000000,0,0.00,0,0,
ORH5,2026-07-09,1.00,5,3,0,1,0,2,0,0.00,33.33,0.00,66.67,0.00,0,0.310000000000,0.858000000000,0.400000000000,0.858000000000,0,,0,0,
ORH5,2026-07-09,1.00,15,3,1,2,0,0,0,33.33,66.67,0.00,0.00,0.00,0,0.310000000000,1.260000000000,0.400000000000,1.260000000000,0,0.00,0,0,
ORH5,2026-07-09,1.00,30,3,1,2,0,0,0,33.33,66.67,0.00,0.00,0.00,0,0.980000000000,1.730000000000,0.980000000000,1.730000000000,0,0.00,0,0,
ORH5,2026-07-10,0.25,5,4,1,1,2,0,0,25.00,25.00,50.00,0.00,0.00,0,0.315000000000,0.220000000000,0.365000000000,0.330000000000,0,0.00,0,0,
ORH5,2026-07-10,0.25,15,4,1,1,2,0,0,25.00,25.00,50.00,0.00,0.00,0,0.425000000000,0.525000000000,0.425000000000,0.525000000000,1,100.00,1,0,180
ORH5,2026-07-10,0.25,30,4,1,1,2,0,0,25.00,25.00,50.00,0.00,0.00,0,0.725000000000,0.695000000000,0.725000000000,0.695000000000,1,100.00,1,0,180
ORH5,2026-07-10,0.50,5,4,1,0,0,3,0,25.00,0.00,0.00,75.00,0.00,0,0.315000000000,0.220000000000,0.365000000000,0.330000000000,0,0.00,0,0,
ORH5,2026-07-10,0.50,15,4,2,1,0,1,0,50.00,25.00,0.00,25.00,0.00,0,0.425000000000,0.525000000000,0.425000000000,0.525000000000,2,100.00,1,1,390
ORH5,2026-07-10,0.50,30,4,2,2,0,0,0,50.00,50.00,0.00,0.00,0.00,0,0.725000000000,0.695000000000,0.725000000000,0.695000000000,2,100.00,1,1,390
ORH5,2026-07-10,1.00,5,4,0,0,0,4,0,0.00,0.00,0.00,100.00,0.00,0,0.315000000000,0.220000000000,0.365000000000,0.330000000000,0,,0,0,
ORH5,2026-07-10,1.00,15,4,1,0,0,3,0,25.00,0.00,0.00,75.00,0.00,0,0.425000000000,0.525000000000,0.425000000000,0.525000000000,1,100.00,0,1,540
ORH5,2026-07-10,1.00,30,4,2,1,0,1,0,50.00,25.00,0.00,25.00,0.00,0,0.725000000000,0.695000000000,0.725000000000,0.695000000000,1,50.00,0,1,540
ORH5,2026-07-13,0.25,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,1.250000000000,0,1.250000000000,0.000500000000,0,,0,0,
ORH5,2026-07-13,0.25,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,1.640000000000,0,1.640000000000,0.000500000000,0,,0,0,
ORH5,2026-07-13,0.25,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,3.610000000000,0,3.610000000000,0.000500000000,0,,0,0,
ORH5,2026-07-13,0.50,5,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.250000000000,0,1.250000000000,0.000500000000,0,0.00,0,0,
ORH5,2026-07-13,0.50,15,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.640000000000,0,1.640000000000,0.000500000000,0,0.00,0,0,
ORH5,2026-07-13,0.50,30,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,3.610000000000,0,3.610000000000,0.000500000000,0,0.00,0,0,
ORH5,2026-07-13,1.00,5,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.250000000000,0,1.250000000000,0.000500000000,0,0.00,0,0,
ORH5,2026-07-13,1.00,15,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.640000000000,0,1.640000000000,0.000500000000,0,0.00,0,0,
ORH5,2026-07-13,1.00,30,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,3.610000000000,0,3.610000000000,0.000500000000,0,0.00,0,0,
ORH5,2026-07-14,0.25,5,4,1,0,3,0,0,25.00,0.00,75.00,0.00,0.00,0,0.583500000000,0.235000000000,0.663500000000,0.270000000000,1,100.00,1,0,120
ORH5,2026-07-14,0.25,15,4,1,0,3,0,0,25.00,0.00,75.00,0.00,0.00,0,0.675000000000,0.725000000000,0.745000000000,0.725000000000,1,100.00,1,0,120
ORH5,2026-07-14,0.25,30,4,1,0,3,0,0,25.00,0.00,75.00,0.00,0.00,0,0.895000000000,1.000000000000,0.935000000000,1.000000000000,1,100.00,1,0,120
ORH5,2026-07-14,0.50,5,4,1,0,2,1,0,25.00,0.00,50.00,25.00,0.00,0,0.583500000000,0.235000000000,0.663500000000,0.270000000000,0,0.00,0,0,
ORH5,2026-07-14,0.50,15,4,1,1,2,0,0,25.00,25.00,50.00,0.00,0.00,0,0.675000000000,0.725000000000,0.745000000000,0.725000000000,1,100.00,0,1,480
ORH5,2026-07-14,0.50,30,4,1,1,2,0,0,25.00,25.00,50.00,0.00,0.00,0,0.895000000000,1.000000000000,0.935000000000,1.000000000000,1,100.00,0,1,480
ORH5,2026-07-14,1.00,5,4,0,0,0,4,0,0.00,0.00,0.00,100.00,0.00,0,0.583500000000,0.235000000000,0.663500000000,0.270000000000,0,,0,0,
ORH5,2026-07-14,1.00,15,4,0,1,0,3,0,0.00,25.00,0.00,75.00,0.00,0,0.675000000000,0.725000000000,0.745000000000,0.725000000000,0,,0,0,
ORH5,2026-07-14,1.00,30,4,1,2,0,1,0,25.00,50.00,0.00,25.00,0.00,0,0.895000000000,1.000000000000,0.935000000000,1.000000000000,0,0.00,0,0,
ORH5,2026-07-15,0.25,5,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.570000000000,0.190000000000,0.641750000000,0.190000000000,0,,0,0,
ORH5,2026-07-15,0.25,15,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,1.360000000000,0.310000000000,1.360000000000,0.310000000000,0,,0,0,
ORH5,2026-07-15,0.25,30,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,1.995000000000,0.310000000000,1.995000000000,0.310000000000,0,,0,0,
ORH5,2026-07-15,0.50,5,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,0.570000000000,0.190000000000,0.641750000000,0.190000000000,0,0.00,0,0,
ORH5,2026-07-15,0.50,15,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.360000000000,0.310000000000,1.360000000000,0.310000000000,1,50.00,1,0,120
ORH5,2026-07-15,0.50,30,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.995000000000,0.310000000000,1.995000000000,0.310000000000,1,50.00,1,0,120
ORH5,2026-07-15,1.00,5,2,0,0,0,2,0,0.00,0.00,0.00,100.00,0.00,0,0.570000000000,0.190000000000,0.641750000000,0.190000000000,0,,0,0,
ORH5,2026-07-15,1.00,15,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,1.360000000000,0.310000000000,1.360000000000,0.310000000000,0,0.00,0,0,
ORH5,2026-07-15,1.00,30,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.995000000000,0.310000000000,1.995000000000,0.310000000000,0,0.00,0,0,
ORH5,2026-07-16,0.25,5,3,1,0,2,0,0,33.33,0.00,66.67,0.00,0.00,0,0.680000000000,0.090000000000,0.680000000000,0.180000000000,0,0.00,0,0,
ORH5,2026-07-16,0.25,15,3,1,0,2,0,0,33.33,0.00,66.67,0.00,0.00,0,0.860000000000,0.410000000000,0.860000000000,0.410000000000,1,100.00,0,1,540
ORH5,2026-07-16,0.25,30,3,1,0,2,0,0,33.33,0.00,66.67,0.00,0.00,0,0.860000000000,0.540000000000,0.860000000000,0.540000000000,1,100.00,0,1,540
ORH5,2026-07-16,0.50,5,3,2,0,1,0,0,66.67,0.00,33.33,0.00,0.00,0,0.680000000000,0.090000000000,0.680000000000,0.180000000000,0,0.00,0,0,
ORH5,2026-07-16,0.50,15,3,2,0,1,0,0,66.67,0.00,33.33,0.00,0.00,0,0.860000000000,0.410000000000,0.860000000000,0.410000000000,1,50.00,0,1,480
ORH5,2026-07-16,0.50,30,3,2,0,1,0,0,66.67,0.00,33.33,0.00,0.00,0,0.860000000000,0.540000000000,0.860000000000,0.540000000000,2,100.00,0,2,630
ORH5,2026-07-16,1.00,5,3,0,0,0,3,0,0.00,0.00,0.00,100.00,0.00,0,0.680000000000,0.090000000000,0.680000000000,0.180000000000,0,,0,0,
ORH5,2026-07-16,1.00,15,3,0,0,0,3,0,0.00,0.00,0.00,100.00,0.00,0,0.860000000000,0.410000000000,0.860000000000,0.410000000000,0,,0,0,
ORH5,2026-07-16,1.00,30,3,0,1,0,2,0,0.00,33.33,0.00,66.67,0.00,0,0.860000000000,0.540000000000,0.860000000000,0.540000000000,0,,0,0,
ORH5,2026-07-17,0.25,5,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.069950000000,0.020000000000,1.069950000000,0.050000000000,0,0.00,0,0,
ORH5,2026-07-17,0.25,15,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.219950000000,1.120000000000,1.219950000000,1.120000000000,2,100.00,0,2,390
ORH5,2026-07-17,0.25,30,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.389950000000,2.335000000000,1.389950000000,2.335000000000,2,100.00,0,2,390
ORH5,2026-07-17,0.50,5,2,0,0,1,1,0,0.00,0.00,50.00,50.00,0.00,0,1.069950000000,0.020000000000,1.069950000000,0.050000000000,0,,0,0,
ORH5,2026-07-17,0.50,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.219950000000,1.120000000000,1.219950000000,1.120000000000,0,0.00,0,0,
ORH5,2026-07-17,0.50,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.389950000000,2.335000000000,1.389950000000,2.335000000000,0,0.00,0,0,
ORH5,2026-07-17,1.00,5,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,1.069950000000,0.020000000000,1.069950000000,0.050000000000,0,0.00,0,0,
ORH5,2026-07-17,1.00,15,2,1,0,0,1,0,50.00,0.00,0.00,50.00,0.00,0,1.219950000000,1.120000000000,1.219950000000,1.120000000000,1,100.00,1,0,300
ORH5,2026-07-17,1.00,30,2,2,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.389950000000,2.335000000000,1.389950000000,2.335000000000,1,50.00,1,0,300
ORH5,2026-07-20,0.25,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,0.25,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,0.25,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,0.50,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,0.50,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,0.50,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,1.00,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,1.00,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-20,1.00,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,,,,,0,,0,0,
ORH5,2026-07-21,0.25,5,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.450000000000,0.380000000000,0.535000000000,0.380000000000,0,0.00,0,0,
ORH5,2026-07-21,0.25,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.830000000000,0.655000000000,0.830000000000,0.655000000000,1,100.00,0,1,420
ORH5,2026-07-21,0.25,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.890000000000,0.942600000000,0.890000000000,0.942600000000,1,100.00,0,1,420
ORH5,2026-07-21,0.50,5,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,0.450000000000,0.380000000000,0.535000000000,0.380000000000,0,0.00,0,0,
ORH5,2026-07-21,0.50,15,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,0.830000000000,0.655000000000,0.830000000000,0.655000000000,1,100.00,0,1,360
ORH5,2026-07-21,0.50,30,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,0.890000000000,0.942600000000,0.890000000000,0.942600000000,1,100.00,0,1,360
ORH5,2026-07-21,1.00,5,2,0,0,0,2,0,0.00,0.00,0.00,100.00,0.00,0,0.450000000000,0.380000000000,0.535000000000,0.380000000000,0,,0,0,
ORH5,2026-07-21,1.00,15,2,0,0,0,2,0,0.00,0.00,0.00,100.00,0.00,0,0.830000000000,0.655000000000,0.830000000000,0.655000000000,0,,0,0,
ORH5,2026-07-21,1.00,30,2,0,1,0,1,0,0.00,50.00,0.00,50.00,0.00,0,0.890000000000,0.942600000000,0.890000000000,0.942600000000,0,,0,0,
ORH5,2026-07-22,0.25,5,4,0,1,2,1,0,0.00,25.00,50.00,25.00,0.00,0,0.175000000000,0.435000000000,0.205000000000,0.435000000000,0,,0,0,
ORH5,2026-07-22,0.25,15,4,1,1,2,0,0,25.00,25.00,50.00,0.00,0.00,0,0.330000000000,0.795000000000,0.360000000000,0.795000000000,0,0.00,0,0,
ORH5,2026-07-22,0.25,30,4,1,1,2,0,0,25.00,25.00,50.00,0.00,0.00,1,0.330000000000,1.245000000000,0.360000000000,1.245000000000,1,100.00,0,1,1020
ORH5,2026-07-22,0.50,5,4,0,0,0,4,0,0.00,0.00,0.00,100.00,0.00,0,0.175000000000,0.435000000000,0.205000000000,0.435000000000,0,,0,0,
ORH5,2026-07-22,0.50,15,4,1,2,0,1,0,25.00,50.00,0.00,25.00,0.00,0,0.330000000000,0.795000000000,0.360000000000,0.795000000000,0,0.00,0,0,
ORH5,2026-07-22,0.50,30,4,1,3,0,0,0,25.00,75.00,0.00,0.00,0.00,1,0.330000000000,1.245000000000,0.360000000000,1.245000000000,1,100.00,0,1,600
ORH5,2026-07-22,1.00,5,4,0,0,0,4,0,0.00,0.00,0.00,100.00,0.00,0,0.175000000000,0.435000000000,0.205000000000,0.435000000000,0,,0,0,
ORH5,2026-07-22,1.00,15,4,0,2,0,2,0,0.00,50.00,0.00,50.00,0.00,0,0.330000000000,0.795000000000,0.360000000000,0.795000000000,0,,0,0,
ORH5,2026-07-22,1.00,30,4,0,2,0,1,1,0.00,50.00,0.00,25.00,25.00,1,0.330000000000,1.245000000000,0.360000000000,1.245000000000,0,,0,0,
ORH5,2026-07-23,0.25,5,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.520000000000,0.500000000000,0.520000000000,0.500000000000,0,,0,0,
ORH5,2026-07-23,0.25,15,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,1.200000000000,1.190000000000,1.200000000000,1.190000000000,0,,0,0,
ORH5,2026-07-23,0.25,30,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,2.070000000000,1.190000000000,2.070000000000,1.190000000000,0,,0,0,
ORH5,2026-07-23,0.50,5,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,0.520000000000,0.500000000000,0.520000000000,0.500000000000,1,100.00,1,0,60
ORH5,2026-07-23,0.50,15,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,1.200000000000,1.190000000000,1.200000000000,1.190000000000,1,100.00,1,0,60
ORH5,2026-07-23,0.50,30,1,1,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0,2.070000000000,1.190000000000,2.070000000000,1.190000000000,1,100.00,1,0,60
ORH5,2026-07-23,1.00,5,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.520000000000,0.500000000000,0.520000000000,0.500000000000,0,,0,0,
ORH5,2026-07-23,1.00,15,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,1.200000000000,1.190000000000,1.200000000000,1.190000000000,0,,0,0,
ORH5,2026-07-23,1.00,30,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,2.070000000000,1.190000000000,2.070000000000,1.190000000000,0,,0,0,
ORH5,2026-07-24,0.25,5,4,0,1,3,0,0,0.00,25.00,75.00,0.00,0.00,0,0.375000000000,0.355000000000,0.500000000000,0.452500000000,0,,0,0,
ORH5,2026-07-24,0.25,15,4,0,1,3,0,0,0.00,25.00,75.00,0.00,0.00,0,0.530000000000,0.955000000000,0.655000000000,0.955000000000,0,,0,0,
