event_id,session_date,direction,first_price,strong_price,entry_disadvantage,first_entry_timestamp,strong_entry_timestamp,delay_minutes,entry_comparison,first_mfe,strong_mfe,first_mae,strong_mae,first_eod_move,strong_eod_move,mfe_lost,mae_improvement,same_pair_excursions_available,first_minutes_to_reclaim,strong_minutes_to_reclaim,first_entry_status,strong_entry_status,first_signal_known_at,strong_signal_known_at,first_outcome.0.25/0.25,first_outcome.0.25/0.25.favorable_hit,first_outcome.0.25/0.25.adverse_hit,first_outcome.0.50/0.25,first_outcome.0.50/0.25.favorable_hit,first_outcome.0.50/0.25.adverse_hit,first_outcome.0.75/0.25,first_outcome.0.75/0.25.favorable_hit,first_outcome.0.75/0.25.adverse_hit,first_outcome.1.00/0.25,first_outcome.1.00/0.25.favorable_hit,first_outcome.1.00/0.25.adverse_hit,first_outcome.0.50/0.30,first_outcome.0.50/0.30.favorable_hit,first_outcome.0.50/0.30.adverse_hit,first_outcome.0.75/0.30,first_outcome.0.75/0.30.favorable_hit,first_outcome.0.75/0.30.adverse_hit,first_outcome.1.00/0.30,first_outcome.1.00/0.30.favorable_hit,first_outcome.1.00/0.30.adverse_hit,first_outcome.1.50/0.30,first_outcome.1.50/0.30.favorable_hit,first_outcome.1.50/0.30.adverse_hit,first_outcome.2.00/0.30,first_outcome.2.00/0.30.favorable_hit,first_outcome.2.00/0.30.adverse_hit,strong_outcome.0.25/0.25,strong_outcome.0.25/0.25.favorable_hit,strong_outcome.0.25/0.25.adverse_hit,strong_outcome.0.50/0.25,strong_outcome.0.50/0.25.favorable_hit,strong_outcome.0.50/0.25.adverse_hit,strong_outcome.0.75/0.25,strong_outcome.0.75/0.25.favorable_hit,strong_outcome.0.75/0.25.adverse_hit,strong_outcome.1.00/0.25,strong_outcome.1.00/0.25.favorable_hit,strong_outcome.1.00/0.25.adverse_hit,strong_outcome.0.50/0.30,strong_outcome.0.50/0.30.favorable_hit,strong_outcome.0.50/0.30.adverse_hit,strong_outcome.0.75/0.30,strong_outcome.0.75/0.30.favorable_hit,strong_outcome.0.75/0.30.adverse_hit,strong_outcome.1.00/0.30,strong_outcome.1.00/0.30.favorable_hit,strong_outcome.1.00/0.30.adverse_hit,strong_outcome.1.50/0.30,strong_outcome.1.50/0.30.favorable_hit,strong_outcome.1.50/0.30.adverse_hit,strong_outcome.2.00/0.30,strong_outcome.2.00/0.30.favorable_hit,strong_outcome.2.00/0.30.adverse_hit
SPY:2026-04-20:SHORT:2026-04-20T18:57:00+00:00:v1,2026-04-20,SHORT,708.270000000000,708.250000000000,0.020000000000,2026-04-20T19:00:00Z,2026-04-20T19:05:00Z,5,WORSE,0.670000000000,0.650000000000,0.530000000000,0.550000000000,-0.420000000000,-0.440000000000,0.020000000000,-0.020000000000,True,10,5,AVAILABLE,AVAILABLE,2026-04-20T19:00:00Z,2026-04-20T19:05:00Z,ADVERSE_FIRST,2026-04-20T19:25:00Z,2026-04-20T19:06:00Z,ADVERSE_FIRST,2026-04-20T19:35:00Z,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,2026-04-20T19:35:00Z,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,2026-04-20T19:26:00Z,2026-04-20T19:06:00Z,ADVERSE_FIRST,2026-04-20T19:35:00Z,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,2026-04-20T19:35:00Z,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z,ADVERSE_FIRST,,2026-04-20T19:06:00Z
SPY:2026-04-20:SHORT:2026-04-20T19:15:00+00:00:v1,2026-04-20,SHORT,708.320000000000,708.155000000000,0.165000000000,2026-04-20T19:20:00Z,2026-04-20T19:25:00Z,5,WORSE,0.720000000000,0.555000000000,0.480000000000,0.645000000000,-0.370000000000,-0.535000000000,0.165000000000,-0.165000000000,True,40,35,AVAILABLE,AVAILABLE,2026-04-20T19:20:00Z,2026-04-20T19:25:00Z,FAVORABLE_FIRST,2026-04-20T19:25:00Z,2026-04-20T19:59:00Z,FAVORABLE_FIRST,2026-04-20T19:34:00Z,2026-04-20T19:59:00Z,ADVERSE_FIRST,,2026-04-20T19:59:00Z,ADVERSE_FIRST,,2026-04-20T19:59:00Z,FAVORABLE_FIRST,2026-04-20T19:34:00Z,2026-04-20T19:59:00Z,ADVERSE_FIRST,,2026-04-20T19:59:00Z,ADVERSE_FIRST,,2026-04-20T19:59:00Z,ADVERSE_FIRST,,2026-04-20T19:59:00Z,ADVERSE_FIRST,,2026-04-20T19:59:00Z,FAVORABLE_FIRST,2026-04-20T19:33:00Z,2026-04-20T19:58:00Z,FAVORABLE_FIRST,2026-04-20T19:44:00Z,2026-04-20T19:58:00Z,ADVERSE_FIRST,,2026-04-20T19:58:00Z,ADVERSE_FIRST,,2026-04-20T19:58:00Z,FAVORABLE_FIRST,2026-04-20T19:44:00Z,2026-04-20T19:58:00Z,ADVERSE_FIRST,,2026-04-20T19:58:00Z,ADVERSE_FIRST,,2026-04-20T19:58:00Z,ADVERSE_FIRST,,2026-04-20T19:58:00Z,ADVERSE_FIRST,,2026-04-20T19:58:00Z
SPY:2026-04-21:LONG:2026-04-21T13:52:00+00:00:v1,2026-04-21,LONG,710.640000000000,710.770000000000,0.130000000000,2026-04-21T13:55:00Z,2026-04-21T14:00:00Z,5,WORSE,0.635000000000,0.505000000000,8.000000000000,8.130000000000,-6.490000000000,-6.620000000000,0.130000000000,-0.130000000000,True,30,25,AVAILABLE,AVAILABLE,2026-04-21T13:55:00Z,2026-04-21T14:00:00Z,FAVORABLE_FIRST,2026-04-21T14:00:00Z,2026-04-21T14:20:00Z,FAVORABLE_FIRST,2026-04-21T14:09:00Z,2026-04-21T14:20:00Z,ADVERSE_FIRST,,2026-04-21T14:20:00Z,ADVERSE_FIRST,,2026-04-21T14:20:00Z,FAVORABLE_FIRST,2026-04-21T14:09:00Z,2026-04-21T14:23:00Z,ADVERSE_FIRST,,2026-04-21T14:23:00Z,ADVERSE_FIRST,,2026-04-21T14:23:00Z,ADVERSE_FIRST,,2026-04-21T14:23:00Z,ADVERSE_FIRST,,2026-04-21T14:23:00Z,ADVERSE_FIRST,2026-04-21T14:08:00Z,2026-04-21T14:00:00Z,ADVERSE_FIRST,2026-04-21T14:17:00Z,2026-04-21T14:00:00Z,ADVERSE_FIRST,,2026-04-21T14:00:00Z,ADVERSE_FIRST,,2026-04-21T14:00:00Z,ADVERSE_FIRST,2026-04-21T14:17:00Z,2026-04-21T14:00:00Z,ADVERSE_FIRST,,2026-04-21T14:00:00Z,ADVERSE_FIRST,,2026-04-21T14:00:00Z,ADVERSE_FIRST,,2026-04-21T14:00:00Z,ADVERSE_FIRST,,2026-04-21T14:00:00Z
SPY:2026-04-21:SHORT:2026-04-21T14:50:00+00:00:v1,2026-04-21,SHORT,709.045000000000,707.590000000000,1.455000000000,2026-04-21T14:55:00Z,2026-04-21T15:00:00Z,5,WORSE,6.405000000000,4.950000000000,0,0.610000000000,4.895000000000,3.440000000000,1.455000000000,-0.610000000000,True,,,AVAILABLE,AVAILABLE,2026-04-21T14:55:00Z,2026-04-21T15:00:00Z,FAVORABLE_FIRST,2026-04-21T14:55:00Z,,FAVORABLE_FIRST,2026-04-21T14:57:00Z,,FAVORABLE_FIRST,2026-04-21T14:58:00Z,,FAVORABLE_FIRST,2026-04-21T14:58:00Z,,FAVORABLE_FIRST,2026-04-21T14:57:00Z,,FAVORABLE_FIRST,2026-04-21T14:58:00Z,,FAVORABLE_FIRST,2026-04-21T14:58:00Z,,FAVORABLE_FIRST,2026-04-21T14:59:00Z,,FAVORABLE_FIRST,2026-04-21T15:00:00Z,,AMBIGUOUS_SAME_BAR,2026-04-21T15:00:00Z,2026-04-21T15:00:00Z,AMBIGUOUS_SAME_BAR,2026-04-21T15:00:00Z,2026-04-21T15:00:00Z,ADVERSE_FIRST,2026-04-21T15:01:00Z,2026-04-21T15:00:00Z,ADVERSE_FIRST,2026-04-21T15:03:00Z,2026-04-21T15:00:00Z,FAVORABLE_FIRST,2026-04-21T15:00:00Z,2026-04-21T15:10:00Z,FAVORABLE_FIRST,2026-04-21T15:01:00Z,2026-04-21T15:10:00Z,FAVORABLE_FIRST,2026-04-21T15:03:00Z,2026-04-21T15:10:00Z,ADVERSE_FIRST,2026-04-21T15:36:00Z,2026-04-21T15:10:00Z,ADVERSE_FIRST,2026-04-21T16:59:00Z,2026-04-21T15:10:00Z
SPY:2026-04-22:LONG:2026-04-22T13:59:00+00:00:v1,2026-04-22,LONG,709.390000000000,709.375000000000,-0.015000000000,2026-04-22T14:00:00Z,2026-04-22T14:05:00Z,5,BETTER,2.060000000000,2.075000000000,0.630000000000,0.615000000000,1.820000000000,1.835000000000,-0.015000000000,0.015000000000,True,105,100,AVAILABLE,AVAILABLE,2026-04-22T14:00:00Z,2026-04-22T14:05:00Z,FAVORABLE_FIRST,2026-04-22T14:00:00Z,2026-04-22T14:05:00Z,FAVORABLE_FIRST,2026-04-22T14:01:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:14:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:15:00Z,2026-04-22T14:05:00Z,FAVORABLE_FIRST,2026-04-22T14:01:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:14:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:15:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T19:50:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T19:59:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:07:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:10:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:14:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:15:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:10:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:14:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T14:15:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T19:50:00Z,2026-04-22T14:05:00Z,ADVERSE_FIRST,2026-04-22T19:59:00Z,2026-04-22T14:05:00Z
SPY:2026-04-22:LONG:2026-04-22T15:45:00+00:00:v1,2026-04-22,LONG,709.765000000000,709.690000000000,-0.075000000000,2026-04-22T15:50:00Z,2026-04-22T15:55:00Z,5,BETTER,1.685000000000,1.760000000000,0.965000000000,0.890000000000,1.445000000000,1.520000000000,-0.075000000000,0.075000000000,True,40,35,AVAILABLE,AVAILABLE,2026-04-22T15:50:00Z,2026-04-22T15:55:00Z,ADVERSE_FIRST,2026-04-22T15:56:00Z,2026-04-22T15:52:00Z,ADVERSE_FIRST,2026-04-22T17:10:00Z,2026-04-22T15:52:00Z,ADVERSE_FIRST,2026-04-22T19:25:00Z,2026-04-22T15:52:00Z,ADVERSE_FIRST,2026-04-22T19:50:00Z,2026-04-22T15:52:00Z,ADVERSE_FIRST,2026-04-22T17:10:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,2026-04-22T19:25:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,2026-04-22T19:50:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,2026-04-22T19:54:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,,2026-04-22T16:01:00Z,FAVORABLE_FIRST,2026-04-22T15:55:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,2026-04-22T17:10:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,2026-04-22T19:20:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,2026-04-22T19:49:00Z,2026-04-22T16:01:00Z,ADVERSE_FIRST,2026-04-22T17:10:00Z,2026-04-22T16:02:00Z,ADVERSE_FIRST,2026-04-22T19:20:00Z,2026-04-22T16:02:00Z,ADVERSE_FIRST,2026-04-22T19:49:00Z,2026-04-22T16:02:00Z,ADVERSE_FIRST,2026-04-22T19:54:00Z,2026-04-22T16:02:00Z,ADVERSE_FIRST,,2026-04-22T16:02:00Z
SPY:2026-04-22:LONG:2026-04-22T17:01:00+00:00:v1,2026-04-22,LONG,709.629000000000,709.780000000000,0.151000000000,2026-04-22T17:05:00Z,2026-04-22T17:10:00Z,5,WORSE,1.821000000000,1.670000000000,0.439000000000,0.590000000000,1.581000000000,1.430000000000,0.151000000000,-0.151000000000,True,,,AVAILABLE,AVAILABLE,2026-04-22T17:05:00Z,2026-04-22T17:10:00Z,ADVERSE_FIRST,2026-04-22T17:10:00Z,2026-04-22T17:08:00Z,ADVERSE_FIRST,2026-04-22T17:10:00Z,2026-04-22T17:08:00Z,ADVERSE_FIRST,2026-04-22T17:10:00Z,2026-04-22T17:08:00Z,ADVERSE_FIRST,2026-04-22T19:47:00Z,2026-04-22T17:08:00Z,FAVORABLE_FIRST,2026-04-22T17:10:00Z,2026-04-22T18:22:00Z,FAVORABLE_FIRST,2026-04-22T17:10:00Z,2026-04-22T18:22:00Z,ADVERSE_FIRST,2026-04-22T19:47:00Z,2026-04-22T18:22:00Z,ADVERSE_FIRST,2026-04-22T19:54:00Z,2026-04-22T18:22:00Z,ADVERSE_FIRST,,2026-04-22T18:22:00Z,FAVORABLE_FIRST,2026-04-22T17:10:00Z,2026-04-22T18:20:00Z,FAVORABLE_FIRST,2026-04-22T17:10:00Z,2026-04-22T18:20:00Z,ADVERSE_FIRST,2026-04-22T19:25:00Z,2026-04-22T18:20:00Z,ADVERSE_FIRST,2026-04-22T19:50:00Z,2026-04-22T18:20:00Z,FAVORABLE_FIRST,2026-04-22T17:10:00Z,2026-04-22T18:20:00Z,ADVERSE_FIRST,2026-04-22T19:25:00Z,2026-04-22T18:20:00Z,ADVERSE_FIRST,2026-04-22T19:50:00Z,2026-04-22T18:20:00Z,ADVERSE_FIRST,2026-04-22T19:54:00Z,2026-04-22T18:20:00Z,ADVERSE_FIRST,,2026-04-22T18:20:00Z
SPY:2026-04-23:LONG:2026-04-23T13:36:00+00:00:v1,2026-04-23,LONG,710.250000000000,710.570000000000,0.320000000000,2026-04-23T13:40:00Z,2026-04-23T13:45:00Z,5,WORSE,2.109800000000,1.789800000000,7.969700000000,8.289700000000,-1.810000000000,-2.130000000000,0.320000000000,-0.320000000000,True,25,20,AVAILABLE,AVAILABLE,2026-04-23T13:40:00Z,2026-04-23T13:45:00Z,ADVERSE_FIRST,2026-04-23T13:41:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T13:46:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T13:48:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T13:48:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T13:46:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T13:48:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T13:48:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T14:56:00Z,2026-04-23T13:40:00Z,ADVERSE_FIRST,2026-04-23T15:26:00Z,2026-04-23T13:40:00Z,FAVORABLE_FIRST,2026-04-23T13:46:00Z,2026-04-23T13:50:00Z,FAVORABLE_FIRST,2026-04-23T13:48:00Z,2026-04-23T13:50:00Z,ADVERSE_FIRST,2026-04-23T14:52:00Z,2026-04-23T13:50:00Z,ADVERSE_FIRST,2026-04-23T14:55:00Z,2026-04-23T13:50:00Z,FAVORABLE_FIRST,2026-04-23T13:48:00Z,2026-04-23T13:50:00Z,ADVERSE_FIRST,2026-04-23T14:52:00Z,2026-04-23T13:50:00Z,ADVERSE_FIRST,2026-04-23T14:55:00Z,2026-04-23T13:50:00Z,ADVERSE_FIRST,2026-04-23T15:17:00Z,2026-04-23T13:50:00Z,ADVERSE_FIRST,,2026-04-23T13:50:00Z
SPY:2026-04-23:LONG:2026-04-23T14:05:00+00:00:v1,2026-04-23,LONG,710.270000000000,710.090000000000,-0.180000000000,2026-04-23T14:10:00Z,2026-04-23T14:15:00Z,5,BETTER,2.089800000000,2.269800000000,7.989700000000,7.809700000000,-1.830000000000,-1.650000000000,-0.180000000000,0.180000000000,True,175,170,AVAILABLE,AVAILABLE,2026-04-23T14:10:00Z,2026-04-23T14:15:00Z,ADVERSE_FIRST,2026-04-23T14:15:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T14:24:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T14:31:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T14:52:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T14:24:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T14:31:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T14:52:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T14:56:00Z,2026-04-23T14:10:00Z,ADVERSE_FIRST,2026-04-23T15:26:00Z,2026-04-23T14:10:00Z,FAVORABLE_FIRST,2026-04-23T14:15:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T14:15:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T14:24:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T14:32:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T14:15:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T14:24:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T14:32:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T14:55:00Z,2026-04-23T17:01:00Z,FAVORABLE_FIRST,2026-04-23T15:17:00Z,2026-04-23T17:01:00Z
SPY:2026-04-23:SHORT:2026-04-23T17:05:00+00:00:v1,2026-04-23,SHORT,707.910000000000,707.750000000000,0.160000000000,2026-04-23T17:10:00Z,2026-04-23T17:15:00Z,5,WORSE,5.629700000000,5.469700000000,1.570000000000,1.730000000000,-0.530000000000,-0.690000000000,0.160000000000,-0.160000000000,True,,,AVAILABLE,AVAILABLE,2026-04-23T17:10:00Z,2026-04-23T17:15:00Z,FAVORABLE_FIRST,2026-04-23T17:10:00Z,2026-04-23T17:11:00Z,FAVORABLE_FIRST,2026-04-23T17:10:00Z,2026-04-23T17:11:00Z,ADVERSE_FIRST,2026-04-23T17:15:00Z,2026-04-23T17:11:00Z,ADVERSE_FIRST,2026-04-23T17:16:00Z,2026-04-23T17:11:00Z,FAVORABLE_FIRST,2026-04-23T17:10:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:15:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:16:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:19:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:29:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:15:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:15:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:16:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:16:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:15:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:16:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:16:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:19:00Z,2026-04-23T18:10:00Z,FAVORABLE_FIRST,2026-04-23T17:37:00Z,2026-04-23T18:10:00Z
SPY:2026-04-24:LONG:2026-04-24T14:55:00+00:00:v1,2026-04-24,LONG,711.440000000000,711.440000000000,0E-12,2026-04-24T15:00:00Z,2026-04-24T15:05:00Z,5,UNCHANGED_WITHIN_ONE_CENT,3.030000000000,3.030000000000,0.250000000000,0.250000000000,2.540000000000,2.540000000000,0E-12,0E-12,True,,,AVAILABLE,AVAILABLE,2026-04-24T15:00:00Z,2026-04-24T15:05:00Z,ADVERSE_FIRST,2026-04-24T15:10:00Z,2026-04-24T15:07:00Z,ADVERSE_FIRST,2026-04-24T15:22:00Z,2026-04-24T15:07:00Z,ADVERSE_FIRST,2026-04-24T15:44:00Z,2026-04-24T15:07:00Z,ADVERSE_FIRST,2026-04-24T15:44:00Z,2026-04-24T15:07:00Z,FAVORABLE_FIRST,2026-04-24T15:22:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,,ADVERSE_FIRST,2026-04-24T15:10:00Z,2026-04-24T15:07:00Z,ADVERSE_FIRST,2026-04-24T15:22:00Z,2026-04-24T15:07:00Z,ADVERSE_FIRST,2026-04-24T15:44:00Z,2026-04-24T15:07:00Z,ADVERSE_FIRST,2026-04-24T15:44:00Z,2026-04-24T15:07:00Z,FAVORABLE_FIRST,2026-04-24T15:22:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,,FAVORABLE_FIRST,2026-04-24T15:44:00Z,
SPY:2026-04-27:SHORT:2026-04-27T15:15:00+00:00:v1,2026-04-27,SHORT,712.840000000000,712.555000000000,0.285000000000,2026-04-27T15:20:00Z,2026-04-27T15:25:00Z,5,WORSE,0.545000000000,0.145000000000,2.790000000000,3.075000000000,-2.310000000000,-2.595000000000,0.400000000000,-0.285000000000,True,10,5,AVAILABLE,AVAILABLE,2026-04-27T15:20:00Z,2026-04-27T15:25:00Z,FAVORABLE_FIRST,2026-04-27T15:21:00Z,2026-04-27T15:30:00Z,FAVORABLE_FIRST,2026-04-27T15:22:00Z,2026-04-27T15:30:00Z,ADVERSE_FIRST,,2026-04-27T15:30:00Z,ADVERSE_FIRST,,2026-04-27T15:30:00Z,FAVORABLE_FIRST,2026-04-27T15:22:00Z,2026-04-27T15:30:00Z,ADVERSE_FIRST,,2026-04-27T15:30:00Z,ADVERSE_FIRST,,2026-04-27T15:30:00Z,ADVERSE_FIRST,,2026-04-27T15:30:00Z,ADVERSE_FIRST,,2026-04-27T15:30:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z,ADVERSE_FIRST,,2026-04-27T15:27:00Z
SPY:2026-04-27:LONG:2026-04-27T16:34:00+00:00:v1,2026-04-27,LONG,714.160000000000,714.270000000000,0.110000000000,2026-04-27T16:35:00Z,2026-04-27T16:40:00Z,5,WORSE,1.470000000000,1.360000000000,0.300000000000,0.410000000000,0.990000000000,0.880000000000,0.110000000000,-0.110000000000,True,10,5,AVAILABLE,AVAILABLE,2026-04-27T16:35:00Z,2026-04-27T16:40:00Z,ADVERSE_FIRST,2026-04-27T17:15:00Z,2026-04-27T16:55:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T16:55:00Z,ADVERSE_FIRST,2026-04-27T17:31:00Z,2026-04-27T16:55:00Z,ADVERSE_FIRST,2026-04-27T17:33:00Z,2026-04-27T16:55:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T16:57:00Z,ADVERSE_FIRST,2026-04-27T17:31:00Z,2026-04-27T16:57:00Z,ADVERSE_FIRST,2026-04-27T17:33:00Z,2026-04-27T16:57:00Z,ADVERSE_FIRST,,2026-04-27T16:57:00Z,ADVERSE_FIRST,,2026-04-27T16:57:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T16:54:00Z,ADVERSE_FIRST,2026-04-27T17:30:00Z,2026-04-27T16:54:00Z,ADVERSE_FIRST,2026-04-27T17:33:00Z,2026-04-27T16:54:00Z,ADVERSE_FIRST,2026-04-27T19:32:00Z,2026-04-27T16:54:00Z,ADVERSE_FIRST,2026-04-27T17:30:00Z,2026-04-27T16:55:00Z,ADVERSE_FIRST,2026-04-27T17:33:00Z,2026-04-27T16:55:00Z,ADVERSE_FIRST,2026-04-27T19:32:00Z,2026-04-27T16:55:00Z,ADVERSE_FIRST,,2026-04-27T16:55:00Z,ADVERSE_FIRST,,2026-04-27T16:55:00Z
SPY:2026-04-27:LONG:2026-04-27T17:00:00+00:00:v1,2026-04-27,LONG,714.220000000000,714.220000000000,0E-12,2026-04-27T17:05:00Z,2026-04-27T17:10:00Z,5,UNCHANGED_WITHIN_ONE_CENT,1.410000000000,1.410000000000,0.340000000000,0.340000000000,0.930000000000,0.930000000000,0E-12,0E-12,True,15,10,AVAILABLE,AVAILABLE,2026-04-27T17:05:00Z,2026-04-27T17:10:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:32:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T18:19:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:32:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T18:19:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,,2026-04-27T17:18:00Z,ADVERSE_FIRST,,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:32:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T18:19:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:23:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T17:32:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,2026-04-27T18:19:00Z,2026-04-27T17:18:00Z,ADVERSE_FIRST,,2026-04-27T17:18:00Z,ADVERSE_FIRST,,2026-04-27T17:18:00Z
