event_id,session_date,direction,first_price,strong_price,raw_price_difference,entry_disadvantage,delay_minutes,entry_comparison,first_mfe,strong_mfe,first_mae,strong_mae,first_eod_move,strong_eod_move,mfe_lost,mae_improvement,same_pair_excursions_available,first_minutes_to_reclaim,strong_minutes_to_reclaim,first_timestamp,first_reclaim_timestamp,first_0.25_0.25_result,first_0.25_0.25_favorable_hit,first_0.25_0.25_adverse_hit,first_0.50_0.25_result,first_0.50_0.25_favorable_hit,first_0.50_0.25_adverse_hit,first_0.75_0.25_result,first_0.75_0.25_favorable_hit,first_0.75_0.25_adverse_hit,first_1.00_0.25_result,first_1.00_0.25_favorable_hit,first_1.00_0.25_adverse_hit,first_0.50_0.30_result,first_0.50_0.30_favorable_hit,first_0.50_0.30_adverse_hit,first_0.75_0.30_result,first_0.75_0.30_favorable_hit,first_0.75_0.30_adverse_hit,first_1.00_0.30_result,first_1.00_0.30_favorable_hit,first_1.00_0.30_adverse_hit,first_1.50_0.30_result,first_1.50_0.30_favorable_hit,first_1.50_0.30_adverse_hit,first_2.00_0.30_result,first_2.00_0.30_favorable_hit,first_2.00_0.30_adverse_hit,strong_timestamp,strong_reclaim_timestamp,strong_0.25_0.25_result,strong_0.25_0.25_favorable_hit,strong_0.25_0.25_adverse_hit,strong_0.50_0.25_result,strong_0.50_0.25_favorable_hit,strong_0.50_0.25_adverse_hit,strong_0.75_0.25_result,strong_0.75_0.25_favorable_hit,strong_0.75_0.25_adverse_hit,strong_1.00_0.25_result,strong_1.00_0.25_favorable_hit,strong_1.00_0.25_adverse_hit,strong_0.50_0.30_result,strong_0.50_0.30_favorable_hit,strong_0.50_0.30_adverse_hit,strong_0.75_0.30_result,strong_0.75_0.30_favorable_hit,strong_0.75_0.30_adverse_hit,strong_1.00_0.30_result,strong_1.00_0.30_favorable_hit,strong_1.00_0.30_adverse_hit,strong_1.50_0.30_result,strong_1.50_0.30_favorable_hit,strong_1.50_0.30_adverse_hit,strong_2.00_0.30_result,strong_2.00_0.30_favorable_hit,strong_2.00_0.30_adverse_hit
SPY:2026-05-29:LONG:2026-05-29T19:21:00+00:00:v1,2026-05-29,LONG,756.500000000000,756.860000000000,0.360000000000,0.360000000000,5,WORSE,1.130000000000,0.770000000000,0.330000000000,0.690000000000,-0.100000000000,-0.460000000000,0.360000000000,-0.360000000000,True,,,2026-05-29T19:25:00Z,,FAVORABLE_FIRST,2026-05-29T19:28:00Z,2026-05-29T19:59:00Z,FAVORABLE_FIRST,2026-05-29T19:31:00Z,2026-05-29T19:59:00Z,FAVORABLE_FIRST,2026-05-29T19:35:00Z,2026-05-29T19:59:00Z,FAVORABLE_FIRST,2026-05-29T19:38:00Z,2026-05-29T19:59:00Z,FAVORABLE_FIRST,2026-05-29T19:31:00Z,2026-05-29T19:59:00Z,FAVORABLE_FIRST,2026-05-29T19:35:00Z,2026-05-29T19:59:00Z,FAVORABLE_FIRST,2026-05-29T19:38:00Z,2026-05-29T19:59:00Z,ADVERSE_FIRST,,2026-05-29T19:59:00Z,ADVERSE_FIRST,,2026-05-29T19:59:00Z,2026-05-29T19:30:00Z,,FAVORABLE_FIRST,2026-05-29T19:31:00Z,2026-05-29T19:51:00Z,FAVORABLE_FIRST,2026-05-29T19:35:00Z,2026-05-29T19:51:00Z,FAVORABLE_FIRST,2026-05-29T19:42:00Z,2026-05-29T19:51:00Z,ADVERSE_FIRST,,2026-05-29T19:51:00Z,FAVORABLE_FIRST,2026-05-29T19:35:00Z,2026-05-29T19:51:00Z,FAVORABLE_FIRST,2026-05-29T19:42:00Z,2026-05-29T19:51:00Z,ADVERSE_FIRST,,2026-05-29T19:51:00Z,ADVERSE_FIRST,,2026-05-29T19:51:00Z,ADVERSE_FIRST,,2026-05-29T19:51:00Z
SPY:2026-06-01:LONG:2026-06-01T13:35:00+00:00:v1,2026-06-01,LONG,756.250000000000,756.240000000000,-0.010000000000,-0.010000000000,5,UNCHANGED_WITHIN_ONE_CENT,4.030000000000,4.040000000000,0.970000000000,0.960000000000,2.180000000000,2.190000000000,-0.010000000000,0.010000000000,True,15,10,2026-06-01T13:40:00Z,2026-06-01T13:55:00Z,ADVERSE_FIRST,2026-06-01T13:43:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T13:50:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T13:50:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T16:53:00Z,2026-06-01T13:41:00Z,ADVERSE_FIRST,2026-06-01T17:29:00Z,2026-06-01T13:41:00Z,2026-06-01T13:45:00Z,2026-06-01T13:55:00Z,FAVORABLE_FIRST,2026-06-01T13:47:00Z,2026-06-01T13:51:00Z,FAVORABLE_FIRST,2026-06-01T13:50:00Z,2026-06-01T13:51:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:51:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:51:00Z,FAVORABLE_FIRST,2026-06-01T13:50:00Z,2026-06-01T13:51:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:51:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T13:51:00Z,ADVERSE_FIRST,2026-06-01T16:53:00Z,2026-06-01T13:51:00Z,ADVERSE_FIRST,2026-06-01T17:29:00Z,2026-06-01T13:51:00Z
SPY:2026-06-01:LONG:2026-06-01T15:20:00+00:00:v1,2026-06-01,LONG,756.255000000000,756.160000000000,-0.095000000000,-0.095000000000,5,BETTER,4.025000000000,4.120000000000,0.384000000000,0.289000000000,2.175000000000,2.270000000000,-0.095000000000,0.095000000000,True,,,2026-06-01T15:25:00Z,,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T15:27:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T15:27:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T15:27:00Z,ADVERSE_FIRST,2026-06-01T15:30:00Z,2026-06-01T15:27:00Z,FAVORABLE_FIRST,2026-06-01T15:30:00Z,2026-06-01T16:17:00Z,FAVORABLE_FIRST,2026-06-01T15:30:00Z,2026-06-01T16:17:00Z,FAVORABLE_FIRST,2026-06-01T15:30:00Z,2026-06-01T16:17:00Z,ADVERSE_FIRST,2026-06-01T16:53:00Z,2026-06-01T16:17:00Z,ADVERSE_FIRST,2026-06-01T17:29:00Z,2026-06-01T16:17:00Z,2026-06-01T15:30:00Z,,FAVORABLE_FIRST,2026-06-01T15:31:00Z,2026-06-01T16:18:00Z,FAVORABLE_FIRST,2026-06-01T15:31:00Z,2026-06-01T16:18:00Z,FAVORABLE_FIRST,2026-06-01T15:31:00Z,2026-06-01T16:18:00Z,FAVORABLE_FIRST,2026-06-01T15:31:00Z,2026-06-01T16:18:00Z,FAVORABLE_FIRST,2026-06-01T15:31:00Z,,FAVORABLE_FIRST,2026-06-01T15:31:00Z,,FAVORABLE_FIRST,2026-06-01T15:31:00Z,,FAVORABLE_FIRST,2026-06-01T16:53:00Z,,FAVORABLE_FIRST,2026-06-01T17:29:00Z,
SPY:2026-06-02:LONG:2026-06-02T14:04:00+00:00:v1,2026-06-02,LONG,757.775000000000,757.915000000000,0.140000000000,0.140000000000,5,WORSE,2.625000000000,2.485000000000,0.235000000000,0.375000000000,1.675000000000,1.535000000000,0.140000000000,-0.140000000000,True,25,20,2026-06-02T14:05:00Z,2026-06-02T14:30:00Z,FAVORABLE_FIRST,2026-06-02T14:10:00Z,,FAVORABLE_FIRST,2026-06-02T14:11:00Z,,FAVORABLE_FIRST,2026-06-02T14:34:00Z,,FAVORABLE_FIRST,2026-06-02T14:37:00Z,,FAVORABLE_FIRST,2026-06-02T14:11:00Z,,FAVORABLE_FIRST,2026-06-02T14:34:00Z,,FAVORABLE_FIRST,2026-06-02T14:37:00Z,,FAVORABLE_FIRST,2026-06-02T14:49:00Z,,FAVORABLE_FIRST,2026-06-02T15:01:00Z,,2026-06-02T14:10:00Z,2026-06-02T14:30:00Z,FAVORABLE_FIRST,2026-06-02T14:11:00Z,2026-06-02T14:27:00Z,FAVORABLE_FIRST,2026-06-02T14:11:00Z,2026-06-02T14:27:00Z,ADVERSE_FIRST,2026-06-02T14:36:00Z,2026-06-02T14:27:00Z,ADVERSE_FIRST,2026-06-02T14:44:00Z,2026-06-02T14:27:00Z,FAVORABLE_FIRST,2026-06-02T14:11:00Z,2026-06-02T14:27:00Z,ADVERSE_FIRST,2026-06-02T14:36:00Z,2026-06-02T14:27:00Z,ADVERSE_FIRST,2026-06-02T14:44:00Z,2026-06-02T14:27:00Z,ADVERSE_FIRST,2026-06-02T14:51:00Z,2026-06-02T14:27:00Z,ADVERSE_FIRST,2026-06-02T15:07:00Z,2026-06-02T14:27:00Z
SPY:2026-06-02:LONG:2026-06-02T14:30:00+00:00:v1,2026-06-02,LONG,758.550000000000,758.515000000000,-0.035000000000,-0.035000000000,5,BETTER,1.850000000000,1.885000000000,0.150000000000,0.115000000000,0.900000000000,0.935000000000,-0.035000000000,0.035000000000,True,,,2026-06-02T14:35:00Z,,FAVORABLE_FIRST,2026-06-02T14:37:00Z,,FAVORABLE_FIRST,2026-06-02T14:47:00Z,,FAVORABLE_FIRST,2026-06-02T14:49:00Z,,FAVORABLE_FIRST,2026-06-02T14:53:00Z,,FAVORABLE_FIRST,2026-06-02T14:47:00Z,,FAVORABLE_FIRST,2026-06-02T14:49:00Z,,FAVORABLE_FIRST,2026-06-02T14:53:00Z,,FAVORABLE_FIRST,2026-06-02T15:07:00Z,,NEITHER,,,2026-06-02T14:40:00Z,,FAVORABLE_FIRST,2026-06-02T14:43:00Z,,FAVORABLE_FIRST,2026-06-02T14:46:00Z,,FAVORABLE_FIRST,2026-06-02T14:49:00Z,,FAVORABLE_FIRST,2026-06-02T14:53:00Z,,FAVORABLE_FIRST,2026-06-02T14:46:00Z,,FAVORABLE_FIRST,2026-06-02T14:49:00Z,,FAVORABLE_FIRST,2026-06-02T14:53:00Z,,FAVORABLE_FIRST,2026-06-02T15:07:00Z,,NEITHER,,
SPY:2026-06-03:SHORT:2026-06-03T13:35:00+00:00:v1,2026-06-03,SHORT,757.879300000000,756.529900000000,-1.349400000000,1.349400000000,5,WORSE,4.309300000000,2.959900000000,0,0.480100000000,3.689300000000,2.339900000000,1.349400000000,-0.480100000000,True,,,2026-06-03T13:40:00Z,,FAVORABLE_FIRST,2026-06-03T13:41:00Z,,FAVORABLE_FIRST,2026-06-03T13:42:00Z,,FAVORABLE_FIRST,2026-06-03T13:44:00Z,,FAVORABLE_FIRST,2026-06-03T13:44:00Z,,FAVORABLE_FIRST,2026-06-03T13:42:00Z,,FAVORABLE_FIRST,2026-06-03T13:44:00Z,,FAVORABLE_FIRST,2026-06-03T13:44:00Z,,FAVORABLE_FIRST,2026-06-03T13:45:00Z,,FAVORABLE_FIRST,2026-06-03T13:47:00Z,,2026-06-03T13:45:00Z,,FAVORABLE_FIRST,2026-06-03T13:46:00Z,2026-06-03T14:11:00Z,FAVORABLE_FIRST,2026-06-03T13:46:00Z,2026-06-03T14:11:00Z,FAVORABLE_FIRST,2026-06-03T13:47:00Z,2026-06-03T14:11:00Z,FAVORABLE_FIRST,2026-06-03T13:48:00Z,2026-06-03T14:11:00Z,FAVORABLE_FIRST,2026-06-03T13:46:00Z,2026-06-03T14:12:00Z,FAVORABLE_FIRST,2026-06-03T13:47:00Z,2026-06-03T14:12:00Z,FAVORABLE_FIRST,2026-06-03T13:48:00Z,2026-06-03T14:12:00Z,FAVORABLE_FIRST,2026-06-03T13:48:00Z,2026-06-03T14:12:00Z,ADVERSE_FIRST,2026-06-03T16:23:00Z,2026-06-03T14:12:00Z
SPY:2026-06-04:LONG:2026-06-04T14:10:00+00:00:v1,2026-06-04,LONG,753.380000000000,753.190000000000,-0.190000000000,-0.190000000000,5,BETTER,4.930000000000,5.120000000000,0.300000000000,0.110000000000,3.680000000000,3.870000000000,-0.190000000000,0.190000000000,True,,,2026-06-04T14:15:00Z,,FAVORABLE_FIRST,2026-06-04T14:16:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T14:23:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T14:24:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T15:00:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T14:23:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T14:24:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T15:00:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T15:07:00Z,2026-06-04T14:21:00Z,ADVERSE_FIRST,2026-06-04T15:09:00Z,2026-06-04T14:21:00Z,2026-06-04T14:20:00Z,,FAVORABLE_FIRST,2026-06-04T14:21:00Z,,FAVORABLE_FIRST,2026-06-04T14:22:00Z,,FAVORABLE_FIRST,2026-06-04T14:23:00Z,,FAVORABLE_FIRST,2026-06-04T14:24:00Z,,FAVORABLE_FIRST,2026-06-04T14:22:00Z,,FAVORABLE_FIRST,2026-06-04T14:23:00Z,,FAVORABLE_FIRST,2026-06-04T14:24:00Z,,FAVORABLE_FIRST,2026-06-04T15:03:00Z,,FAVORABLE_FIRST,2026-06-04T15:08:00Z,
SPY:2026-06-05:SHORT:2026-06-05T13:38:00+00:00:v1,2026-06-05,SHORT,751.600000000000,750.310000000000,-1.290000000000,1.290000000000,5,WORSE,16.075000000000,14.785000000000,0,0.650000000000,14.180000000000,12.890000000000,1.290000000000,-0.650000000000,True,,,2026-06-05T13:40:00Z,,FAVORABLE_FIRST,2026-06-05T13:41:00Z,,FAVORABLE_FIRST,2026-06-05T13:41:00Z,,FAVORABLE_FIRST,2026-06-05T13:42:00Z,,FAVORABLE_FIRST,2026-06-05T13:42:00Z,,FAVORABLE_FIRST,2026-06-05T13:41:00Z,,FAVORABLE_FIRST,2026-06-05T13:42:00Z,,FAVORABLE_FIRST,2026-06-05T13:42:00Z,,FAVORABLE_FIRST,2026-06-05T13:45:00Z,,FAVORABLE_FIRST,2026-06-05T13:49:00Z,,2026-06-05T13:45:00Z,,FAVORABLE_FIRST,2026-06-05T13:46:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T13:47:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T13:49:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T13:58:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T13:47:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T13:49:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T13:58:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T13:59:00Z,2026-06-05T14:16:00Z,FAVORABLE_FIRST,2026-06-05T14:01:00Z,2026-06-05T14:16:00Z
SPY:2026-06-08:SHORT:2026-06-08T13:57:00+00:00:v1,2026-06-08,SHORT,740.850000000000,741.180000000000,0.330000000000,-0.330000000000,5,BETTER,2.660000000000,2.990000000000,4.490000000000,4.160000000000,1.540000000000,1.870000000000,-0.330000000000,0.330000000000,True,10,5,2026-06-08T14:00:00Z,2026-06-08T14:10:00Z,ADVERSE_FIRST,2026-06-08T17:03:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T17:04:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T17:18:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T17:04:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T17:18:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T19:14:00Z,2026-06-08T14:01:00Z,ADVERSE_FIRST,2026-06-08T19:23:00Z,2026-06-08T14:01:00Z,2026-06-08T14:05:00Z,2026-06-08T14:10:00Z,ADVERSE_FIRST,2026-06-08T14:15:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T17:04:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T17:12:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T17:04:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T17:12:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T14:06:00Z,ADVERSE_FIRST,2026-06-08T19:15:00Z,2026-06-08T14:06:00Z
SPY:2026-06-08:SHORT:2026-06-08T14:10:00+00:00:v1,2026-06-08,SHORT,741.639900000000,741.550000000000,-0.089900000000,0.089900000000,5,WORSE,3.449900000000,3.360000000000,3.700100000000,3.790000000000,2.329900000000,2.240000000000,0.089900000000,-0.089900000000,True,15,10,2026-06-08T14:15:00Z,2026-06-08T14:30:00Z,FAVORABLE_FIRST,2026-06-08T14:16:00Z,2026-06-08T14:20:00Z,FAVORABLE_FIRST,2026-06-08T14:16:00Z,2026-06-08T14:20:00Z,FAVORABLE_FIRST,2026-06-08T14:17:00Z,2026-06-08T14:20:00Z,ADVERSE_FIRST,2026-06-08T17:03:00Z,2026-06-08T14:20:00Z,FAVORABLE_FIRST,2026-06-08T14:16:00Z,2026-06-08T14:20:00Z,FAVORABLE_FIRST,2026-06-08T14:17:00Z,2026-06-08T14:20:00Z,ADVERSE_FIRST,2026-06-08T17:03:00Z,2026-06-08T14:20:00Z,ADVERSE_FIRST,2026-06-08T17:12:00Z,2026-06-08T14:20:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T14:20:00Z,2026-06-08T14:20:00Z,2026-06-08T14:30:00Z,FAVORABLE_FIRST,2026-06-08T14:21:00Z,2026-06-08T14:22:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T14:22:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T14:22:00Z,ADVERSE_FIRST,2026-06-08T17:03:00Z,2026-06-08T14:22:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T14:23:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T14:23:00Z,ADVERSE_FIRST,2026-06-08T17:03:00Z,2026-06-08T14:23:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T14:23:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T14:23:00Z
SPY:2026-06-08:LONG:2026-06-08T14:57:00+00:00:v1,2026-06-08,LONG,744.995000000000,744.640000000000,-0.355000000000,-0.355000000000,5,BETTER,0.345000000000,0.700000000000,6.805000000000,6.450000000000,-5.685000000000,-5.330000000000,-0.355000000000,0.355000000000,True,30,25,2026-06-08T15:00:00Z,2026-06-08T15:30:00Z,FAVORABLE_FIRST,2026-06-08T15:01:00Z,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,ADVERSE_FIRST,,2026-06-08T15:04:00Z,2026-06-08T15:05:00Z,2026-06-08T15:30:00Z,FAVORABLE_FIRST,2026-06-08T15:06:00Z,2026-06-08T15:18:00Z,FAVORABLE_FIRST,2026-06-08T15:06:00Z,2026-06-08T15:18:00Z,ADVERSE_FIRST,,2026-06-08T15:18:00Z,ADVERSE_FIRST,,2026-06-08T15:18:00Z,FAVORABLE_FIRST,2026-06-08T15:06:00Z,2026-06-08T15:22:00Z,ADVERSE_FIRST,,2026-06-08T15:22:00Z,ADVERSE_FIRST,,2026-06-08T15:22:00Z,ADVERSE_FIRST,,2026-06-08T15:22:00Z,ADVERSE_FIRST,,2026-06-08T15:22:00Z
SPY:2026-06-08:SHORT:2026-06-08T16:29:00+00:00:v1,2026-06-08,SHORT,742.140000000000,741.960000000000,-0.180000000000,0.180000000000,5,WORSE,3.950000000000,3.770000000000,0.830000000000,1.010000000000,2.830000000000,2.650000000000,0.180000000000,-0.180000000000,True,20,15,2026-06-08T16:30:00Z,2026-06-08T16:50:00Z,ADVERSE_FIRST,2026-06-08T16:36:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T16:38:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T17:00:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T17:01:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T16:38:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T17:00:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T17:01:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T17:03:00Z,2026-06-08T16:31:00Z,ADVERSE_FIRST,2026-06-08T17:12:00Z,2026-06-08T16:31:00Z,2026-06-08T16:35:00Z,2026-06-08T16:50:00Z,ADVERSE_FIRST,2026-06-08T16:38:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T17:00:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T17:01:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T17:00:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T17:01:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T17:02:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T17:04:00Z,2026-06-08T16:36:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T16:36:00Z
SPY:2026-06-08:SHORT:2026-06-08T16:55:00+00:00:v1,2026-06-08,SHORT,741.910000000000,740.760000000000,-1.150000000000,1.150000000000,5,WORSE,3.720000000000,2.570000000000,0.540000000000,1.690000000000,2.600000000000,1.450000000000,1.150000000000,-1.150000000000,True,,,2026-06-08T17:00:00Z,,FAVORABLE_FIRST,2026-06-08T17:01:00Z,2026-06-08T17:30:00Z,FAVORABLE_FIRST,2026-06-08T17:01:00Z,2026-06-08T17:30:00Z,FAVORABLE_FIRST,2026-06-08T17:01:00Z,2026-06-08T17:30:00Z,FAVORABLE_FIRST,2026-06-08T17:02:00Z,2026-06-08T17:30:00Z,FAVORABLE_FIRST,2026-06-08T17:01:00Z,2026-06-08T17:30:00Z,FAVORABLE_FIRST,2026-06-08T17:01:00Z,2026-06-08T17:30:00Z,FAVORABLE_FIRST,2026-06-08T17:02:00Z,2026-06-08T17:30:00Z,FAVORABLE_FIRST,2026-06-08T17:04:00Z,2026-06-08T17:30:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T17:30:00Z,2026-06-08T17:05:00Z,,ADVERSE_FIRST,2026-06-08T17:10:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T17:11:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T17:11:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T19:10:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T19:14:00Z,2026-06-08T17:06:00Z,ADVERSE_FIRST,2026-06-08T19:23:00Z,2026-06-08T17:06:00Z
SPY:2026-06-09:LONG:2026-06-09T13:35:00+00:00:v1,2026-06-09,LONG,744.390000000000,745.359800000000,0.969800000000,0.969800000000,5,WORSE,2.510000000000,1.540200000000,21.800000000000,22.769800000000,-7.340000000000,-8.309800000000,0.969800000000,-0.969800000000,True,25,20,2026-06-09T13:40:00Z,2026-06-09T14:05:00Z,FAVORABLE_FIRST,2026-06-09T13:42:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:42:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:43:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:45:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:42:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:43:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:45:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:46:00Z,2026-06-09T14:00:00Z,FAVORABLE_FIRST,2026-06-09T13:47:00Z,2026-06-09T14:00:00Z,2026-06-09T13:45:00Z,2026-06-09T14:05:00Z,FAVORABLE_FIRST,2026-06-09T13:46:00Z,2026-06-09T13:55:00Z,FAVORABLE_FIRST,2026-06-09T13:46:00Z,2026-06-09T13:55:00Z,FAVORABLE_FIRST,2026-06-09T13:47:00Z,2026-06-09T13:55:00Z,FAVORABLE_FIRST,2026-06-09T13:47:00Z,2026-06-09T13:55:00Z,FAVORABLE_FIRST,2026-06-09T13:46:00Z,2026-06-09T13:55:00Z,FAVORABLE_FIRST,2026-06-09T13:47:00Z,2026-06-09T13:55:00Z,FAVORABLE_FIRST,2026-06-09T13:47:00Z,2026-06-09T13:55:00Z,FAVORABLE_FIRST,2026-06-09T13:49:00Z,2026-06-09T13:55:00Z,ADVERSE_FIRST,,2026-06-09T13:55:00Z
